point_index,layer,method,modules,latency_cost,quality_cost
3,29,dense_bf16,6,22.17282567024231,0.0
3,29,dense_nvfp4,1,2.8061856031417847,0.07190466274535678
3,30,dense_bf16,6,22.17282567024231,0.0
3,30,dense_nvfp4,1,2.8061856031417847,0.05089069666119147
3,31,dense_bf16,6,22.17282567024231,0.0
3,31,dense_nvfp4,1,2.8061856031417847,0.032622750178384924
4,0,dense_bf16,7,28.287222433090207,0.0
4,1,dense_bf16,7,28.287222433090207,0.0
4,2,dense_bf16,6,22.17282567024231,0.0
4,2,dense_nvfp4,1,2.8061856031417847,0.07194509675836203
4,3,dense_bf16,6,22.17282567024231,0.0
4,3,dense_nvfp4,1,2.8061856031417847,0.07888982500598907
4,4,dense_bf16,6,22.17282567024231,0.0
4,4,dense_nvfp4,1,2.8061856031417847,0.06486803731477173
4,5,dense_bf16,7,28.287222433090207,0.0
4,6,dense_bf16,7,28.287222433090207,0.0
4,7,dense_bf16,7,28.287222433090207,0.0
4,8,dense_bf16,7,28.287222433090207,0.0
4,9,dense_bf16,7,28.287222433090207,0.0
4,10,dense_bf16,7,28.287222433090207,0.0
4,11,dense_bf16,7,28.287222433090207,0.0
4,12,dense_bf16,7,28.287222433090207,0.0
4,13,dense_bf16,7,28.287222433090207,0.0
4,14,dense_bf16,6,22.17282567024231,0.0
4,14,dense_nvfp4,1,2.8061856031417847,0.0487874331281335
4,15,dense_bf16,6,22.17282567024231,0.0
4,15,dense_nvfp4,1,2.8061856031417847,0.04903439476655477
4,16,dense_bf16,6,22.17282567024231,0.0
4,16,dense_nvfp4,1,2.8061856031417847,0.04835745696106293
4,17,dense_bf16,6,22.17282567024231,0.0
4,17,dense_nvfp4,1,2.8061856031417847,0.05176695800638349
4,18,dense_bf16,6,22.17282567024231,0.0
4,18,dense_nvfp4,1,2.8061856031417847,0.05607836961036014
4,19,dense_bf16,6,22.17282567024231,0.0
4,19,dense_nvfp4,1,2.8061856031417847,0.062479289651666305
4,20,dense_bf16,6,22.17282567024231,0.0
4,20,dense_nvfp4,1,2.8061856031417847,0.060701764955135275
4,21,dense_bf16,6,22.17282567024231,0.0
4,21,dense_nvfp4,1,2.8061856031417847,0.06625356871501217
4,22,dense_bf16,6,22.17282567024231,0.0
4,22,dense_nvfp4,1,2.8061856031417847,0.06866046335437279
4,23,dense_bf16,6,22.17282567024231,0.0
4,23,dense_nvfp4,1,2.8061856031417847,0.07523881525935354
4,24,dense_bf16,6,22.17282567024231,0.0
4,24,dense_nvfp4,1,2.8061856031417847,0.08823779465229982
4,25,dense_bf16,6,22.17282567024231,0.0
4,25,dense_nvfp4,1,2.8061856031417847,0.08884749628123569
4,26,dense_bf16,6,22.17282567024231,0.0
