module_index,module_name,layer,layer_bucket,module_type,module_family,out_features,in_features,numel,method,output_mse,output_rel_mse,output_rmse_over_rms,output_max_abs_error,output_ref_rms
146,model.language_model.layers.20.mlp.up_proj,20,layers_16_23,up_proj,mlp,11008,4096,45088768,dense_bf16,0.0,0.0,0.0,0.0,0.0
146,model.language_model.layers.20.mlp.up_proj,20,layers_16_23,up_proj,mlp,11008,4096,45088768,dense_nvfp4,0.0014040194218978286,0.015568170482202428,0.12477247485804883,0.32421875,0.3003085992978566
146,model.language_model.layers.20.mlp.up_proj,20,layers_16_23,up_proj,mlp,11008,4096,45088768,sparse_bf16,0.009121722541749477,0.10114427863779137,0.3180318830522993,1.046875,0.3003085992978566
146,model.language_model.layers.20.mlp.up_proj,20,layers_16_23,up_proj,mlp,11008,4096,45088768,sparse_nvfp4,0.015867311507463455,0.17594130593186313,0.41945358018720397,1.65625,0.3003085992978566
147,model.language_model.layers.20.mlp.down_proj,20,layers_16_23,down_proj,mlp,4096,11008,45088768,dense_bf16,0.0,0.0,0.0,0.0,0.0
147,model.language_model.layers.20.mlp.down_proj,20,layers_16_23,down_proj,mlp,4096,11008,45088768,dense_nvfp4,0.0003031824016943574,0.015088865846599723,0.12283674469229361,0.296875,0.1417502050600133
147,model.language_model.layers.20.mlp.down_proj,20,layers_16_23,down_proj,mlp,4096,11008,45088768,sparse_bf16,0.001253379276022315,0.06237852739841586,0.24975693663723508,0.515625,0.1417502050600133
147,model.language_model.layers.20.mlp.down_proj,20,layers_16_23,down_proj,mlp,4096,11008,45088768,sparse_nvfp4,0.002375745214521885,0.11823674668215138,0.34385570619396644,0.96875,0.1417502050600133
148,model.language_model.layers.21.self_attn.q_proj,21,layers_16_23,q_proj,attention,4096,4096,16777216,dense_bf16,0.0,0.0,0.0,0.0,0.0
148,model.language_model.layers.21.self_attn.q_proj,21,layers_16_23,q_proj,attention,4096,4096,16777216,dense_nvfp4,0.004759701434522867,0.004364909232130116,0.06606745970695495,0.6875,1.0442446216264833
148,model.language_model.layers.21.self_attn.q_proj,21,layers_16_23,q_proj,attention,4096,4096,16777216,sparse_bf16,0.024514632299542427,0.02248127247445184,0.14993756191979327,1.9375,1.0442446216264833
148,model.language_model.layers.21.self_attn.q_proj,21,layers_16_23,q_proj,attention,4096,4096,16777216,sparse_nvfp4,0.04633740335702896,0.042493959440190805,0.20614063025078488,2.625,1.0442446216264833
149,model.language_model.layers.21.self_attn.k_proj,21,layers_16_23,k_proj,attention,4096,4096,16777216,dense_bf16,0.0,0.0,0.0,0.0,0.0
149,model.language_model.layers.21.self_attn.k_proj,21,layers_16_23,k_proj,attention,4096,4096,16777216,dense_nvfp4,0.005033498164266348,0.0033244550304415968,0.05765808729433883,1.0,1.230480472569408
149,model.language_model.layers.21.self_attn.k_proj,21,layers_16_23,k_proj,attention,4096,4096,16777216,sparse_bf16,0.025940751656889915,0.017132987740297215,0.13089303931186416,2.0,1.230480472569408
149,model.language_model.layers.21.self_attn.k_proj,21,layers_16_23,k_proj,attention,4096,4096,16777216,sparse_nvfp4,0.04992521181702614,0.03297391121531604,0.18158720003159926,3.3125,1.230480472569408
150,model.language_model.layers.21.self_attn.v_proj,21,layers_16_23,v_proj,attention,4096,4096,16777216,dense_bf16,0.0,0.0,0.0,0.0,0.0
150,model.language_model.layers.21.self_attn.v_proj,21,layers_16_23,v_proj,attention,4096,4096,16777216,dense_nvfp4,0.0027289960999041796,0.01939567166286957,0.13926834408030264,0.4267578125,0.3751017114667867
150,model.language_model.layers.21.self_attn.v_proj,21,layers_16_23,v_proj,attention,4096,4096,16777216,sparse_bf16,0.01511386502534151,0.10741809546695383,0.32774699917307226,1.001953125,0.3751017114667867
150,model.language_model.layers.21.self_attn.v_proj,21,layers_16_23,v_proj,attention,4096,4096,16777216,sparse_nvfp4,0.02682545594871044,0.19065536070433656,0.43664099750749075,1.345703125,0.3751017114667867
151,model.language_model.layers.21.self_attn.o_proj,21,layers_16_23,o_proj,attention,4096,4096,16777216,dense_bf16,0.0,0.0,0.0,0.0,0.0
151,model.language_model.layers.21.self_attn.o_proj,21,layers_16_23,o_proj,attention,4096,4096,16777216,dense_nvfp4,2.1828189346706495e-05,0.01027787905529079,0.10137987500135709,0.2421875,0.04608473608814887
151,model.language_model.layers.21.self_attn.o_proj,21,layers_16_23,o_proj,attention,4096,4096,16777216,sparse_bf16,0.0001410305849276483,0.06640474259959586,0.2576911767981121,0.953125,0.04608473608814887
151,model.language_model.layers.21.self_attn.o_proj,21,layers_16_23,o_proj,attention,4096,4096,16777216,sparse_nvfp4,0.0002587503404356539,0.12183349989651011,0.34904655835075943,1.046875,0.04608473608814887
152,model.language_model.layers.21.mlp.gate_proj,21,layers_16_23,gate_proj,mlp,11008,4096,45088768,dense_bf16,0.0,0.0,0.0,0.0,0.0
152,model.language_model.layers.21.mlp.gate_proj,21,layers_16_23,gate_proj,mlp,11008,4096,45088768,dense_nvfp4,0.001773892785422504,0.011779167461549521,0.10853187302147475,0.53125,0.388066707263269
152,model.language_model.layers.21.mlp.gate_proj,21,layers_16_23,gate_proj,mlp,11008,4096,45088768,sparse_bf16,0.01147583220154047,0.07620288575128947,0.27604870177432367,1.5,0.388066707263269
152,model.language_model.layers.21.mlp.gate_proj,21,layers_16_23,gate_proj,mlp,11008,4096,45088768,sparse_nvfp4,0.020268172025680542,0.13458659643464366,0.3668604590776221,2.703125,0.388066707263269
153,model.language_model.layers.21.mlp.up_proj,21,layers_16_23,up_proj,mlp,11008,4096,45088768,dense_bf16,0.0,0.0,0.0,0.0,0.0
153,model.language_model.layers.21.mlp.up_proj,21,layers_16_23,up_proj,mlp,11008,4096,45088768,dense_nvfp4,0.0014993278309702873,0.01590613653266061,0.12611953271662804,0.32666015625,0.3070194916742545
153,model.language_model.layers.21.mlp.up_proj,21,layers_16_23,up_proj,mlp,11008,4096,45088768,sparse_bf16,0.009728430770337582,0.1032074139392086,0.3212591071692888,0.90625,0.3070194916742545
153,model.language_model.layers.21.mlp.up_proj,21,layers_16_23,up_proj,mlp,11008,4096,45088768,sparse_nvfp4,0.016868513077497482,0.1789554402788667,0.42303125213022585,1.59375,0.3070194916742545
154,model.language_model.layers.21.mlp.down_proj,21,layers_16_23,down_proj,mlp,4096,11008,45088768,dense_bf16,0.0,0.0,0.0,0.0,0.0
154,model.language_model.layers.21.mlp.down_proj,21,layers_16_23,down_proj,mlp,4096,11008,45088768,dense_nvfp4,0.0003051852690987289,0.01621140881509506,0.1273240307840396,0.28125,0.1372054632782857
154,model.language_model.layers.21.mlp.down_proj,21,layers_16_23,down_proj,mlp,4096,11008,45088768,sparse_bf16,0.001423665089532733,0.0756249371090309,0.2749998856527597,0.609375,0.1372054632782857
154,model.language_model.layers.21.mlp.down_proj,21,layers_16_23,down_proj,mlp,4096,11008,45088768,sparse_nvfp4,0.002645836677402258,0.14054656098576232,0.37489540005948635,0.78125,0.1372054632782857
155,model.language_model.layers.22.self_attn.q_proj,22,layers_16_23,q_proj,attention,4096,4096,16777216,dense_bf16,0.0,0.0,0.0,0.0,0.0
155,model.language_model.layers.22.self_attn.q_proj,22,layers_16_23,q_proj,attention,4096,4096,16777216,dense_nvfp4,0.005163961555808783,0.004390889209069356,0.06626378504937185,0.8125,1.0844643020136342
155,model.language_model.layers.22.self_attn.q_proj,22,layers_16_23,q_proj,attention,4096,4096,16777216,sparse_bf16,0.026413675397634506,0.022459408541659696,0.14986463405907244,2.1875,1.0844643020136342
155,model.language_model.layers.22.self_attn.q_proj,22,layers_16_23,q_proj,attention,4096,4096,16777216,sparse_nvfp4,0.049832429736852646,0.04237225154147826,0.20584521257847668,2.9375,1.0844643020136342
156,model.language_model.layers.22.self_attn.k_proj,22,layers_16_23,k_proj,attention,4096,4096,16777216,dense_bf16,0.0,0.0,0.0,0.0,0.0
156,model.language_model.layers.22.self_attn.k_proj,22,layers_16_23,k_proj,attention,4096,4096,16777216,dense_nvfp4,0.005455198232084513,0.003512498547861116,0.05926633570469087,0.875,1.2462271018110342
156,model.language_model.layers.22.self_attn.k_proj,22,layers_16_23,k_proj,attention,4096,4096,16777216,sparse_bf16,0.027821721509099007,0.01791387814744267,0.13384273662564836,2.1875,1.2462271018110342
156,model.language_model.layers.22.self_attn.k_proj,22,layers_16_23,k_proj,attention,4096,4096,16777216,sparse_nvfp4,0.0537298247218132,0.03459561381330155,0.18599896186081671,2.96875,1.2462271018110342
157,model.language_model.layers.22.self_attn.v_proj,22,layers_16_23,v_proj,attention,4096,4096,16777216,dense_bf16,0.0,0.0,0.0,0.0,0.0
157,model.language_model.layers.22.self_attn.v_proj,22,layers_16_23,v_proj,attention,4096,4096,16777216,dense_nvfp4,0.00290506100282073,0.019968445062572397,0.1413097486466252,0.4404296875,0.3814217938635636
157,model.language_model.layers.22.self_attn.v_proj,22,layers_16_23,v_proj,attention,4096,4096,16777216,sparse_bf16,0.01587700843811035,0.10913339528724837,0.3303534399506813,1.28125,0.3814217938635636
157,model.language_model.layers.22.self_attn.v_proj,22,layers_16_23,v_proj,attention,4096,4096,16777216,sparse_nvfp4,0.028396308422088623,0.19518699406166296,0.4417997216631796,1.40234375,0.3814217938635636
158,model.language_model.layers.22.self_attn.o_proj,22,layers_16_23,o_proj,attention,4096,4096,16777216,dense_bf16,0.0,0.0,0.0,0.0,0.0
158,model.language_model.layers.22.self_attn.o_proj,22,layers_16_23,o_proj,attention,4096,4096,16777216,dense_nvfp4,5.747800605604425e-05,0.005873512083487349,0.07663884187203868,0.640625,0.09892405577168731
158,model.language_model.layers.22.self_attn.o_proj,22,layers_16_23,o_proj,attention,4096,4096,16777216,sparse_bf16,0.0010544327087700367,0.10774944506854274,0.32825210596208326,5.0703125,0.09892405577168731
158,model.language_model.layers.22.self_attn.o_proj,22,layers_16_23,o_proj,attention,4096,4096,16777216,sparse_nvfp4,0.0014982959255576134,0.15310655026588363,0.391288321146803,4.484375,0.09892405577168731
159,model.language_model.layers.22.mlp.gate_proj,22,layers_16_23,gate_proj,mlp,11008,4096,45088768,dense_bf16,0.0,0.0,0.0,0.0,0.0
159,model.language_model.layers.22.mlp.gate_proj,22,layers_16_23,gate_proj,mlp,11008,4096,45088768,dense_nvfp4,0.0017983244033530354,0.012500338737369903,0.11180491374429793,0.5625,0.3792915155285516
159,model.language_model.layers.22.mlp.gate_proj,22,layers_16_23,gate_proj,mlp,11008,4096,45088768,sparse_bf16,0.011697826907038689,0.08131280349444125,0.2851539996115104,1.8125,0.3792915155285516
159,model.language_model.layers.22.mlp.gate_proj,22,layers_16_23,gate_proj,mlp,11008,4096,45088768,sparse_nvfp4,0.02067558653652668,0.1437181382950129,0.3791017519017987,2.625,0.3792915155285516
160,model.language_model.layers.22.mlp.up_proj,22,layers_16_23,up_proj,mlp,11008,4096,45088768,dense_bf16,0.0,0.0,0.0,0.0,0.0
160,model.language_model.layers.22.mlp.up_proj,22,layers_16_23,up_proj,mlp,11008,4096,45088768,dense_nvfp4,0.0015097728464752436,0.01610600368222102,0.1269094310215794,0.341552734375,0.3061694881134945
160,model.language_model.layers.22.mlp.up_proj,22,layers_16_23,up_proj,mlp,11008,4096,45088768,sparse_bf16,0.009873004630208015,0.10532355863993406,0.3245359127121898,1.3125,0.3061694881134945
160,model.language_model.layers.22.mlp.up_proj,22,layers_16_23,up_proj,mlp,11008,4096,45088768,sparse_nvfp4,0.01708359271287918,0.1822449037824234,0.426901515319896,1.9375,0.3061694881134945
161,model.language_model.layers.22.mlp.down_proj,22,layers_16_23,down_proj,mlp,4096,11008,45088768,dense_bf16,0.0,0.0,0.0,0.0,0.0
161,model.language_model.layers.22.mlp.down_proj,22,layers_16_23,down_proj,mlp,4096,11008,45088768,dense_nvfp4,0.00028884096536785364,0.016051345207047134,0.12669390359069033,0.3046875,0.13414474876432605
161,model.language_model.layers.22.mlp.down_proj,22,layers_16_23,down_proj,mlp,4096,11008,45088768,sparse_bf16,0.001481420360505581,0.08232485157685232,0.28692307606195133,0.5361328125,0.13414474876432605
161,model.language_model.layers.22.mlp.down_proj,22,layers_16_23,down_proj,mlp,4096,11008,45088768,sparse_nvfp4,0.002695853356271982,0.1498127967893648,0.3870565808630113,0.828125,0.13414474876432605
162,model.language_model.layers.23.self_attn.q_proj,23,layers_16_23,q_proj,attention,4096,4096,16777216,dense_bf16,0.0,0.0,0.0,0.0,0.0
162,model.language_model.layers.23.self_attn.q_proj,23,layers_16_23,q_proj,attention,4096,4096,16777216,dense_nvfp4,0.0052407849580049515,0.004980540872586406,0.0705729471723153,0.75,1.0257934360404959
162,model.language_model.layers.23.self_attn.q_proj,23,layers_16_23,q_proj,attention,4096,4096,16777216,sparse_bf16,0.027401478961110115,0.026040791032013278,0.1613715930144252,2.0,1.0257934360404959
162,model.language_model.layers.23.self_attn.q_proj,23,layers_16_23,q_proj,attention,4096,4096,16777216,sparse_nvfp4,0.050831712782382965,0.04830753888299342,0.21978976064183112,2.875,1.0257934360404959
163,model.language_model.layers.23.self_attn.k_proj,23,layers_16_23,k_proj,attention,4096,4096,16777216,dense_bf16,0.0,0.0,0.0,0.0,0.0
163,model.language_model.layers.23.self_attn.k_proj,23,layers_16_23,k_proj,attention,4096,4096,16777216,dense_nvfp4,0.005279376171529293,0.003724590777792477,0.06102942550763916,0.9375,1.1905620147785794
163,model.language_model.layers.23.self_attn.k_proj,23,layers_16_23,k_proj,attention,4096,4096,16777216,sparse_bf16,0.028578869998455048,0.02016234346209538,0.14199416700025175,2.25,1.1905620147785794
163,model.language_model.layers.23.self_attn.k_proj,23,layers_16_23,k_proj,attention,4096,4096,16777216,sparse_nvfp4,0.05327403172850609,0.03758473744338993,0.19386783498917484,3.0625,1.1905620147785794
164,model.language_model.layers.23.self_attn.v_proj,23,layers_16_23,v_proj,attention,4096,4096,16777216,dense_bf16,0.0,0.0,0.0,0.0,0.0
164,model.language_model.layers.23.self_attn.v_proj,23,layers_16_23,v_proj,attention,4096,4096,16777216,dense_nvfp4,0.003255288116633892,0.02015745046304007,0.14197693637714567,0.5322265625,0.4018619763947085
164,model.language_model.layers.23.self_attn.v_proj,23,layers_16_23,v_proj,attention,4096,4096,16777216,sparse_bf16,0.018337136134505272,0.11354752636996239,0.33696813850861684,1.240234375,0.4018619763947085
164,model.language_model.layers.23.self_attn.v_proj,23,layers_16_23,v_proj,attention,4096,4096,16777216,sparse_nvfp4,0.03250505402684212,0.20127834860345195,0.44864055612868076,1.6484375,0.4018619763947085
165,model.language_model.layers.23.self_attn.o_proj,23,layers_16_23,o_proj,attention,4096,4096,16777216,dense_bf16,0.0,0.0,0.0,0.0,0.0
165,model.language_model.layers.23.self_attn.o_proj,23,layers_16_23,o_proj,attention,4096,4096,16777216,dense_nvfp4,3.719143569469452e-05,0.013254763108947937,0.11512933209633389,0.3203125,0.052970672501500005
165,model.language_model.layers.23.self_attn.o_proj,23,layers_16_23,o_proj,attention,4096,4096,16777216,sparse_bf16,0.0002373268362134695,0.08458159612951889,0.2908291528191747,0.9375,0.052970672501500005
165,model.language_model.layers.23.self_attn.o_proj,23,layers_16_23,o_proj,attention,4096,4096,16777216,sparse_nvfp4,0.0004280838184058666,0.152566027574813,0.39059701429326493,1.2890625,0.052970672501500005
166,model.language_model.layers.23.mlp.gate_proj,23,layers_16_23,gate_proj,mlp,11008,4096,45088768,dense_bf16,0.0,0.0,0.0,0.0,0.0
166,model.language_model.layers.23.mlp.gate_proj,23,layers_16_23,gate_proj,mlp,11008,4096,45088768,dense_nvfp4,0.001905294368043542,0.012515963128644739,0.1118747653791718,0.53515625,0.3901655355990046
166,model.language_model.layers.23.mlp.gate_proj,23,layers_16_23,gate_proj,mlp,11008,4096,45088768,sparse_bf16,0.012492670677602291,0.08206490724041142,0.28646973180497,2.0,0.3901655355990046
166,model.language_model.layers.23.mlp.gate_proj,23,layers_16_23,gate_proj,mlp,11008,4096,45088768,sparse_nvfp4,0.021933775395154953,0.14408394247216968,0.37958390702474426,2.375,0.3901655355990046
167,model.language_model.layers.23.mlp.up_proj,23,layers_16_23,up_proj,mlp,11008,4096,45088768,dense_bf16,0.0,0.0,0.0,0.0,0.0
167,model.language_model.layers.23.mlp.up_proj,23,layers_16_23,up_proj,mlp,11008,4096,45088768,dense_nvfp4,0.0016124943504109979,0.016332972534988957,0.127800518523944,0.3359375,0.31420745493554414
167,model.language_model.layers.23.mlp.up_proj,23,layers_16_23,up_proj,mlp,11008,4096,45088768,sparse_bf16,0.010578654706478119,0.10715130675279566,0.3273397420919062,1.03125,0.31420745493554414
167,model.language_model.layers.23.mlp.up_proj,23,layers_16_23,up_proj,mlp,11008,4096,45088768,sparse_nvfp4,0.018388446420431137,0.1862567706171911,0.4315747566959762,1.78125,0.31420745493554414
168,model.language_model.layers.23.mlp.down_proj,23,layers_16_23,down_proj,mlp,4096,11008,45088768,dense_bf16,0.0,0.0,0.0,0.0,0.0
168,model.language_model.layers.23.mlp.down_proj,23,layers_16_23,down_proj,mlp,4096,11008,45088768,dense_nvfp4,0.00031630840385332704,0.016017344300954455,0.12655964720618676,0.375,0.1405271083466637
168,model.language_model.layers.23.mlp.down_proj,23,layers_16_23,down_proj,mlp,4096,11008,45088768,sparse_bf16,0.001651867525652051,0.08364789103170178,0.28921945133704574,0.5234375,0.1405271083466637
168,model.language_model.layers.23.mlp.down_proj,23,layers_16_23,down_proj,mlp,4096,11008,45088768,sparse_nvfp4,0.00301789166405797,0.15282113676818912,0.39092344105743915,0.71875,0.1405271083466637
169,model.language_model.layers.24.self_attn.q_proj,24,layers_24_31,q_proj,attention,4096,4096,16777216,dense_bf16,0.0,0.0,0.0,0.0,0.0
169,model.language_model.layers.24.self_attn.q_proj,24,layers_24_31,q_proj,attention,4096,4096,16777216,dense_nvfp4,0.004987882450222969,0.004866328201179231,0.06975907253669039,0.875,1.0124122864205631
169,model.language_model.layers.24.self_attn.q_proj,24,layers_24_31,q_proj,attention,4096,4096,16777216,sparse_bf16,0.02569989301264286,0.025073588919306306,0.15834642060781262,2.0625,1.0124122864205631
169,model.language_model.layers.24.self_attn.q_proj,24,layers_24_31,q_proj,attention,4096,4096,16777216,sparse_nvfp4,0.0475722998380661,0.04641296714732854,0.21543668941786248,2.9375,1.0124122864205631
170,model.language_model.layers.24.self_attn.k_proj,24,layers_24_31,k_proj,attention,4096,4096,16777216,dense_bf16,0.0,0.0,0.0,0.0,0.0
170,model.language_model.layers.24.self_attn.k_proj,24,layers_24_31,k_proj,attention,4096,4096,16777216,dense_nvfp4,0.0051877181977033615,0.003378786095089985,0.058127326577866845,0.875,1.239104229102923
170,model.language_model.layers.24.self_attn.k_proj,24,layers_24_31,k_proj,attention,4096,4096,16777216,sparse_bf16,0.026674507185816765,0.017373236274228543,0.13180757290166806,2.1875,1.239104229102923
170,model.language_model.layers.24.self_attn.k_proj,24,layers_24_31,k_proj,attention,4096,4096,16777216,sparse_nvfp4,0.05107945576310158,0.033268297987646446,0.18239599224666767,3.1875,1.239104229102923
171,model.language_model.layers.24.self_attn.v_proj,24,layers_24_31,v_proj,attention,4096,4096,16777216,dense_bf16,0.0,0.0,0.0,0.0,0.0
171,model.language_model.layers.24.self_attn.v_proj,24,layers_24_31,v_proj,attention,4096,4096,16777216,dense_nvfp4,0.003174010431393981,0.019900190325654068,0.1410680343864409,0.5390625,0.3993701117847719
171,model.language_model.layers.24.self_attn.v_proj,24,layers_24_31,v_proj,attention,4096,4096,16777216,sparse_bf16,0.017477305606007576,0.10957799775926443,0.33102567537770305,1.33203125,0.3993701117847719
171,model.language_model.layers.24.self_attn.v_proj,24,layers_24_31,v_proj,attention,4096,4096,16777216,sparse_nvfp4,0.031007207930088043,0.19440684037225509,0.4409159107724001,1.59375,0.3993701117847719
172,model.language_model.layers.24.self_attn.o_proj,24,layers_24_31,o_proj,attention,4096,4096,16777216,dense_bf16,0.0,0.0,0.0,0.0,0.0
172,model.language_model.layers.24.self_attn.o_proj,24,layers_24_31,o_proj,attention,4096,4096,16777216,dense_nvfp4,6.0883627156727016e-05,0.00601212378069114,0.07753788609893321,0.8125,0.10063204588123122
172,model.language_model.layers.24.self_attn.o_proj,24,layers_24_31,o_proj,attention,4096,4096,16777216,sparse_bf16,0.0005326134851202369,0.052594405907604655,0.22933470279834375,3.40625,0.10063204588123122
172,model.language_model.layers.24.self_attn.o_proj,24,layers_24_31,o_proj,attention,4096,4096,16777216,sparse_nvfp4,0.0011070684995502234,0.1093205704690765,0.33063661392694627,4.625,0.10063204588123122
173,model.language_model.layers.24.mlp.gate_proj,24,layers_24_31,gate_proj,mlp,11008,4096,45088768,dense_bf16,0.0,0.0,0.0,0.0,0.0
173,model.language_model.layers.24.mlp.gate_proj,24,layers_24_31,gate_proj,mlp,11008,4096,45088768,dense_nvfp4,0.0019242014968767762,0.012781981369559199,0.1130574250969798,0.5546875,0.38799504913410976
173,model.language_model.layers.24.mlp.gate_proj,24,layers_24_31,gate_proj,mlp,11008,4096,45088768,sparse_bf16,0.012731128372251987,0.08456964924500962,0.29080861274214287,1.6875,0.38799504913410976
173,model.language_model.layers.24.mlp.gate_proj,24,layers_24_31,gate_proj,mlp,11008,4096,45088768,sparse_nvfp4,0.022342314943671227,0.1484143182646728,0.3852457894184864,2.59375,0.38799504913410976
174,model.language_model.layers.24.mlp.up_proj,24,layers_24_31,up_proj,mlp,11008,4096,45088768,dense_bf16,0.0,0.0,0.0,0.0,0.0
174,model.language_model.layers.24.mlp.up_proj,24,layers_24_31,up_proj,mlp,11008,4096,45088768,dense_nvfp4,0.0016376072308048606,0.016506323201231732,0.12847693645643848,0.3515625,0.31497762309172905
174,model.language_model.layers.24.mlp.up_proj,24,layers_24_31,up_proj,mlp,11008,4096,45088768,sparse_bf16,0.010796323418617249,0.10882194483541509,0.32988171339953826,1.15625,0.31497762309172905
174,model.language_model.layers.24.mlp.up_proj,24,layers_24_31,up_proj,mlp,11008,4096,45088768,sparse_nvfp4,0.018728025257587433,0.1887698295461458,0.43447650056838033,1.75,0.31497762309172905
175,model.language_model.layers.24.mlp.down_proj,24,layers_24_31,down_proj,mlp,4096,11008,45088768,dense_bf16,0.0,0.0,0.0,0.0,0.0
175,model.language_model.layers.24.mlp.down_proj,24,layers_24_31,down_proj,mlp,4096,11008,45088768,dense_nvfp4,0.00033514073584228754,0.01585726367913225,0.12592562757092876,0.275390625,0.14537826634170964
175,model.language_model.layers.24.mlp.down_proj,24,layers_24_31,down_proj,mlp,4096,11008,45088768,sparse_bf16,0.0017694412963464856,0.08372153605975174,0.2893467401920259,0.61328125,0.14537826634170964
175,model.language_model.layers.24.mlp.down_proj,24,layers_24_31,down_proj,mlp,4096,11008,45088768,sparse_nvfp4,0.003203105181455612,0.15155568399252609,0.3893015335090861,0.67626953125,0.14537826634170964
176,model.language_model.layers.25.self_attn.q_proj,25,layers_24_31,q_proj,attention,4096,4096,16777216,dense_bf16,0.0,0.0,0.0,0.0,0.0
176,model.language_model.layers.25.self_attn.q_proj,25,layers_24_31,q_proj,attention,4096,4096,16777216,dense_nvfp4,0.005297362804412842,0.005260723529874162,0.07253084536853381,0.765625,1.003476299437468
176,model.language_model.layers.25.self_attn.q_proj,25,layers_24_31,q_proj,attention,4096,4096,16777216,sparse_bf16,0.02907014638185501,0.02886908235934231,0.16990904142906083,2.5625,1.003476299437468
176,model.language_model.layers.25.self_attn.q_proj,25,layers_24_31,q_proj,attention,4096,4096,16777216,sparse_nvfp4,0.053429096937179565,0.05305955393563088,0.23034659523342402,2.875,1.003476299437468
177,model.language_model.layers.25.self_attn.k_proj,25,layers_24_31,k_proj,attention,4096,4096,16777216,dense_bf16,0.0,0.0,0.0,0.0,0.0
177,model.language_model.layers.25.self_attn.k_proj,25,layers_24_31,k_proj,attention,4096,4096,16777216,dense_nvfp4,0.0052773188799619675,0.003984358926092177,0.06312177854031188,0.8125,1.1508731056944403
177,model.language_model.layers.25.self_attn.k_proj,25,layers_24_31,k_proj,attention,4096,4096,16777216,sparse_bf16,0.029601041227579117,0.022348691735220173,0.14949478832126614,2.4375,1.1508731056944403
177,model.language_model.layers.25.self_attn.k_proj,25,layers_24_31,k_proj,attention,4096,4096,16777216,sparse_nvfp4,0.055075354874134064,0.04158171730604838,0.20391595647729086,3.75,1.1508731056944403
178,model.language_model.layers.25.self_attn.v_proj,25,layers_24_31,v_proj,attention,4096,4096,16777216,dense_bf16,0.0,0.0,0.0,0.0,0.0
178,model.language_model.layers.25.self_attn.v_proj,25,layers_24_31,v_proj,attention,4096,4096,16777216,dense_nvfp4,0.0036237898748368025,0.01969997277961137,0.14035659150752902,0.578125,0.4288927357530087
178,model.language_model.layers.25.self_attn.v_proj,25,layers_24_31,v_proj,attention,4096,4096,16777216,sparse_bf16,0.021100183948874474,0.11470671970359202,0.3386838049030275,1.29833984375,0.4288927357530087
178,model.language_model.layers.25.self_attn.v_proj,25,layers_24_31,v_proj,attention,4096,4096,16777216,sparse_nvfp4,0.03754006326198578,0.2040786717633052,0.4517506743363038,1.7421875,0.4288927357530087
179,model.language_model.layers.25.self_attn.o_proj,25,layers_24_31,o_proj,attention,4096,4096,16777216,dense_bf16,0.0,0.0,0.0,0.0,0.0
179,model.language_model.layers.25.self_attn.o_proj,25,layers_24_31,o_proj,attention,4096,4096,16777216,dense_nvfp4,4.0679289668332785e-05,0.012576635582873667,0.11214559992649585,0.203125,0.056872777944560624
179,model.language_model.layers.25.self_attn.o_proj,25,layers_24_31,o_proj,attention,4096,4096,16777216,sparse_bf16,0.00022262036509346217,0.06882655100259305,0.26234814846419835,0.828125,0.056872777944560624
179,model.language_model.layers.25.self_attn.o_proj,25,layers_24_31,o_proj,attention,4096,4096,16777216,sparse_nvfp4,0.0004103120882064104,0.12685436866507194,0.3561662093251856,0.6484375,0.056872777944560624
180,model.language_model.layers.25.mlp.gate_proj,25,layers_24_31,gate_proj,mlp,11008,4096,45088768,dense_bf16,0.0,0.0,0.0,0.0,0.0
180,model.language_model.layers.25.mlp.gate_proj,25,layers_24_31,gate_proj,mlp,11008,4096,45088768,dense_nvfp4,0.0020707747898995876,0.011866284876717046,0.10893247852094914,0.6328125,0.4177428731487335
180,model.language_model.layers.25.mlp.gate_proj,25,layers_24_31,gate_proj,mlp,11008,4096,45088768,sparse_bf16,0.013524124398827553,0.07749810052131703,0.2783848065561715,1.875,0.4177428731487335
180,model.language_model.layers.25.mlp.gate_proj,25,layers_24_31,gate_proj,mlp,11008,4096,45088768,sparse_nvfp4,0.02389887347817421,0.13694914691248686,0.3700664087869728,2.046875,0.4177428731487335
181,model.language_model.layers.25.mlp.up_proj,25,layers_24_31,up_proj,mlp,11008,4096,45088768,dense_bf16,0.0,0.0,0.0,0.0,0.0
181,model.language_model.layers.25.mlp.up_proj,25,layers_24_31,up_proj,mlp,11008,4096,45088768,dense_nvfp4,0.0017698899609968066,0.01641332263493299,0.12811449033943423,0.375,0.32837862476138735
181,model.language_model.layers.25.mlp.up_proj,25,layers_24_31,up_proj,mlp,11008,4096,45088768,sparse_bf16,0.011534620076417923,0.10696791606128804,0.3270594992677755,0.9765625,0.32837862476138735
181,model.language_model.layers.25.mlp.up_proj,25,layers_24_31,up_proj,mlp,11008,4096,45088768,sparse_nvfp4,0.020060032606124878,0.1860295241440704,0.43131140043368943,1.359375,0.32837862476138735
182,model.language_model.layers.25.mlp.down_proj,25,layers_24_31,down_proj,mlp,4096,11008,45088768,dense_bf16,0.0,0.0,0.0,0.0,0.0
182,model.language_model.layers.25.mlp.down_proj,25,layers_24_31,down_proj,mlp,4096,11008,45088768,dense_nvfp4,0.00037779263220727444,0.01627339302692229,0.12756720984219375,0.375,0.1523658663028318
