key,policy_index,batch_size_for_policy,point_index,policy_json,label,benchmark,dataset,ce_nll,num_samples,real_samples,fake_samples,acc,real_acc,fake_acc,bal_acc,auc,ap,runtime_dtype,effective_dense_runtime,replaced_linear_count,skipped_linear_count,backend_counts,runtime_skipped,sample_limit,batch_size,calib_samples
policy_006,6,,,artifacts/debug/031_mirror_sparse_bf16_additivity_debug/policies/controlled_sparse_bf16/policy_006_random_count_45_seed_37.json,random_count_45_seed_37,GenImage,ADM,0.0628973988,192,96,96,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,bfloat16,bf16_for_unreplaced_layers,45,0,"{'dense_bf16': 179, 'sparse_bf16': 45}",[],192,16,64
policy_021,21,,,artifacts/debug/031_mirror_sparse_bf16_additivity_debug/policies/controlled_sparse_bf16/policy_021_random_count_157_seed_37.json,random_count_157_seed_37,GenImage,stable_diffusion_v_1_5,0.0613235546,192,96,96,0.99479167,1.00000000,0.98958333,0.99479167,0.99989149,0.99989261,bfloat16,bf16_for_unreplaced_layers,157,0,"{'dense_bf16': 67, 'sparse_bf16': 157}",[],192,16,64
policy_006,6,,,artifacts/debug/031_mirror_sparse_bf16_additivity_debug/policies/controlled_sparse_bf16/policy_006_random_count_45_seed_37.json,random_count_45_seed_37,GenImage,glide,0.0541334261,192,96,96,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,bfloat16,bf16_for_unreplaced_layers,45,0,"{'dense_bf16': 179, 'sparse_bf16': 45}",[],192,16,64
policy_021,21,,,artifacts/debug/031_mirror_sparse_bf16_additivity_debug/policies/controlled_sparse_bf16/policy_021_random_count_157_seed_37.json,random_count_157_seed_37,GenImage,ADM,0.0867417281,192,96,96,0.97916667,0.98958333,0.96875000,0.97916667,0.99967448,0.99967446,bfloat16,bf16_for_unreplaced_layers,157,0,"{'dense_bf16': 67, 'sparse_bf16': 157}",[],192,16,64
policy_021,21,,,artifacts/debug/031_mirror_sparse_bf16_additivity_debug/policies/controlled_sparse_bf16/policy_021_random_count_157_seed_37.json,random_count_157_seed_37,GenImage,glide,0.0618030323,192,96,96,0.99479167,0.98958333,1.00000000,0.99479167,1.00000000,1.00000000,bfloat16,bf16_for_unreplaced_layers,157,0,"{'dense_bf16': 67, 'sparse_bf16': 157}",[],192,16,64
policy_006,6,,,artifacts/debug/031_mirror_sparse_bf16_additivity_debug/policies/controlled_sparse_bf16/policy_006_random_count_45_seed_37.json,random_count_45_seed_37,GenImage,wukong,0.0549123396,192,96,96,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,bfloat16,bf16_for_unreplaced_layers,45,0,"{'dense_bf16': 179, 'sparse_bf16': 45}",[],192,16,64
policy_031,31,,,artifacts/debug/031_mirror_sparse_bf16_additivity_debug/policies/controlled_sparse_bf16/policy_031_attention_only.json,attention_only,GenImage,Midjourney,0.1068449517,192,96,96,0.97916667,1.00000000,0.95833333,0.97916667,1.00000000,1.00000000,bfloat16,bf16_for_unreplaced_layers,128,0,"{'dense_bf16': 96, 'sparse_bf16': 128}",[],192,16,64
policy_021,21,,,artifacts/debug/031_mirror_sparse_bf16_additivity_debug/policies/controlled_sparse_bf16/policy_021_random_count_157_seed_37.json,random_count_157_seed_37,GenImage,wukong,0.0540243943,192,96,96,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,bfloat16,bf16_for_unreplaced_layers,157,0,"{'dense_bf16': 67, 'sparse_bf16': 157}",[],192,16,64
policy_006,6,,,artifacts/debug/031_mirror_sparse_bf16_additivity_debug/policies/controlled_sparse_bf16/policy_006_random_count_45_seed_37.json,random_count_45_seed_37,GenImage,VQDM,0.0537113637,192,96,96,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,bfloat16,bf16_for_unreplaced_layers,45,0,"{'dense_bf16': 179, 'sparse_bf16': 45}",[],192,16,64
policy_031,31,,,artifacts/debug/031_mirror_sparse_bf16_additivity_debug/policies/controlled_sparse_bf16/policy_031_attention_only.json,attention_only,GenImage,stable_diffusion_v_1_4,0.0585900194,192,96,96,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,bfloat16,bf16_for_unreplaced_layers,128,0,"{'dense_bf16': 96, 'sparse_bf16': 128}",[],192,16,64
policy_001,1,,,artifacts/debug/031_mirror_sparse_bf16_additivity_debug/policies/controlled_sparse_bf16/policy_001_uniform_sparse_bf16.json,uniform_sparse_bf16,GenImage,Midjourney,0.1411149135,192,96,96,0.96354167,0.98958333,0.93750000,0.96354167,0.99300130,0.99398585,bfloat16,bf16_for_unreplaced_layers,224,0,{'sparse_bf16': 224},[],192,16,64
policy_021,21,,,artifacts/debug/031_mirror_sparse_bf16_additivity_debug/policies/controlled_sparse_bf16/policy_021_random_count_157_seed_37.json,random_count_157_seed_37,GenImage,VQDM,0.0534032965,192,96,96,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,bfloat16,bf16_for_unreplaced_layers,157,0,"{'dense_bf16': 67, 'sparse_bf16': 157}",[],192,16,64
policy_006,6,,,artifacts/debug/031_mirror_sparse_bf16_additivity_debug/policies/controlled_sparse_bf16/policy_006_random_count_45_seed_37.json,random_count_45_seed_37,GenImage,BigGAN,0.0619230457,192,96,96,0.99479167,1.00000000,0.98958333,0.99479167,1.00000000,1.00000000,bfloat16,bf16_for_unreplaced_layers,45,0,"{'dense_bf16': 179, 'sparse_bf16': 45}",[],192,16,64
policy_021,21,,,artifacts/debug/031_mirror_sparse_bf16_additivity_debug/policies/controlled_sparse_bf16/policy_021_random_count_157_seed_37.json,random_count_157_seed_37,GenImage,BigGAN,0.0574676736,192,96,96,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,bfloat16,bf16_for_unreplaced_layers,157,0,"{'dense_bf16': 67, 'sparse_bf16': 157}",[],192,16,64
policy_031,31,,,artifacts/debug/031_mirror_sparse_bf16_additivity_debug/policies/controlled_sparse_bf16/policy_031_attention_only.json,attention_only,GenImage,stable_diffusion_v_1_5,0.0820216754,192,96,96,0.98437500,1.00000000,0.96875000,0.98437500,0.99989149,0.99989261,bfloat16,bf16_for_unreplaced_layers,128,0,"{'dense_bf16': 96, 'sparse_bf16': 128}",[],192,16,64
policy_001,1,,,artifacts/debug/031_mirror_sparse_bf16_additivity_debug/policies/controlled_sparse_bf16/policy_001_uniform_sparse_bf16.json,uniform_sparse_bf16,GenImage,stable_diffusion_v_1_4,0.1002063192,192,96,96,0.97395833,0.94791667,1.00000000,0.97395833,1.00000000,1.00000000,bfloat16,bf16_for_unreplaced_layers,224,0,{'sparse_bf16': 224},[],192,16,64
policy_031,31,,,artifacts/debug/031_mirror_sparse_bf16_additivity_debug/policies/controlled_sparse_bf16/policy_031_attention_only.json,attention_only,GenImage,ADM,0.3606353818,192,96,96,0.84895833,1.00000000,0.69791667,0.84895833,0.98149957,0.98631684,bfloat16,bf16_for_unreplaced_layers,128,0,"{'dense_bf16': 96, 'sparse_bf16': 128}",[],192,16,64
policy_036,36,,,artifacts/debug/031_mirror_sparse_bf16_additivity_debug/policies/controlled_sparse_bf16/policy_036_type_o_proj.json,type_o_proj,GenImage,Midjourney,0.0694328047,192,96,96,0.98958333,1.00000000,0.97916667,0.98958333,1.00000000,1.00000000,bfloat16,bf16_for_unreplaced_layers,32,0,"{'dense_bf16': 192, 'sparse_bf16': 32}",[],192,16,64
policy_001,1,,,artifacts/debug/031_mirror_sparse_bf16_additivity_debug/policies/controlled_sparse_bf16/policy_001_uniform_sparse_bf16.json,uniform_sparse_bf16,GenImage,stable_diffusion_v_1_5,0.1049756125,192,96,96,0.96875000,0.94791667,0.98958333,0.96875000,0.99902344,0.99910714,bfloat16,bf16_for_unreplaced_layers,224,0,{'sparse_bf16': 224},[],192,16,64
policy_031,31,,,artifacts/debug/031_mirror_sparse_bf16_additivity_debug/policies/controlled_sparse_bf16/policy_031_attention_only.json,attention_only,GenImage,glide,0.0685542713,192,96,96,0.99479167,1.00000000,0.98958333,0.99479167,1.00000000,1.00000000,bfloat16,bf16_for_unreplaced_layers,128,0,"{'dense_bf16': 96, 'sparse_bf16': 128}",[],192,16,64
policy_001,1,,,artifacts/debug/031_mirror_sparse_bf16_additivity_debug/policies/controlled_sparse_bf16/policy_001_uniform_sparse_bf16.json,uniform_sparse_bf16,GenImage,ADM,0.1318732426,192,96,96,0.97395833,0.94791667,1.00000000,0.97395833,0.99799262,0.99789369,bfloat16,bf16_for_unreplaced_layers,224,0,{'sparse_bf16': 224},[],192,16,64
policy_011,11,,,artifacts/debug/031_mirror_sparse_bf16_additivity_debug/policies/controlled_sparse_bf16/policy_011_random_count_78_seed_37.json,random_count_78_seed_37,GenImage,Midjourney,0.0655013174,192,96,96,0.98958333,1.00000000,0.97916667,0.98958333,1.00000000,1.00000000,bfloat16,bf16_for_unreplaced_layers,78,0,"{'dense_bf16': 146, 'sparse_bf16': 78}",[],192,16,64
policy_036,36,,,artifacts/debug/031_mirror_sparse_bf16_additivity_debug/policies/controlled_sparse_bf16/policy_036_type_o_proj.json,type_o_proj,GenImage,stable_diffusion_v_1_4,0.0545559200,192,96,96,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,bfloat16,bf16_for_unreplaced_layers,32,0,"{'dense_bf16': 192, 'sparse_bf16': 32}",[],192,16,64
policy_031,31,,,artifacts/debug/031_mirror_sparse_bf16_additivity_debug/policies/controlled_sparse_bf16/policy_031_attention_only.json,attention_only,GenImage,wukong,0.0589280793,192,96,96,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,bfloat16,bf16_for_unreplaced_layers,128,0,"{'dense_bf16': 96, 'sparse_bf16': 128}",[],192,16,64
policy_001,1,,,artifacts/debug/031_mirror_sparse_bf16_additivity_debug/policies/controlled_sparse_bf16/policy_001_uniform_sparse_bf16.json,uniform_sparse_bf16,GenImage,glide,0.0921111632,192,96,96,0.98958333,0.97916667,1.00000000,0.98958333,1.00000000,1.00000000,bfloat16,bf16_for_unreplaced_layers,224,0,{'sparse_bf16': 224},[],192,16,64
policy_036,36,,,artifacts/debug/031_mirror_sparse_bf16_additivity_debug/policies/controlled_sparse_bf16/policy_036_type_o_proj.json,type_o_proj,GenImage,stable_diffusion_v_1_5,0.0630347189,192,96,96,0.99479167,1.00000000,0.98958333,0.99479167,1.00000000,1.00000000,bfloat16,bf16_for_unreplaced_layers,32,0,"{'dense_bf16': 192, 'sparse_bf16': 32}",[],192,16,64
policy_011,11,,,artifacts/debug/031_mirror_sparse_bf16_additivity_debug/policies/controlled_sparse_bf16/policy_011_random_count_78_seed_37.json,random_count_78_seed_37,GenImage,stable_diffusion_v_1_4,0.0541597378,192,96,96,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,bfloat16,bf16_for_unreplaced_layers,78,0,"{'dense_bf16': 146, 'sparse_bf16': 78}",[],192,16,64
policy_031,31,,,artifacts/debug/031_mirror_sparse_bf16_additivity_debug/policies/controlled_sparse_bf16/policy_031_attention_only.json,attention_only,GenImage,VQDM,0.0556103541,192,96,96,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,bfloat16,bf16_for_unreplaced_layers,128,0,"{'dense_bf16': 96, 'sparse_bf16': 128}",[],192,16,64
policy_001,1,,,artifacts/debug/031_mirror_sparse_bf16_additivity_debug/policies/controlled_sparse_bf16/policy_001_uniform_sparse_bf16.json,uniform_sparse_bf16,GenImage,wukong,0.1046371407,192,96,96,0.97916667,0.95833333,1.00000000,0.97916667,0.99989149,0.99989261,bfloat16,bf16_for_unreplaced_layers,224,0,{'sparse_bf16': 224},[],192,16,64
policy_036,36,,,artifacts/debug/031_mirror_sparse_bf16_additivity_debug/policies/controlled_sparse_bf16/policy_036_type_o_proj.json,type_o_proj,GenImage,ADM,0.2384870037,192,96,96,0.90625000,1.00000000,0.81250000,0.90625000,0.99435764,0.99616790,bfloat16,bf16_for_unreplaced_layers,32,0,"{'dense_bf16': 192, 'sparse_bf16': 32}",[],192,16,64
policy_031,31,,,artifacts/debug/031_mirror_sparse_bf16_additivity_debug/policies/controlled_sparse_bf16/policy_031_attention_only.json,attention_only,GenImage,BigGAN,0.1631368085,192,96,96,0.94270833,1.00000000,0.88541667,0.94270833,1.00000000,1.00000000,bfloat16,bf16_for_unreplaced_layers,128,0,"{'dense_bf16': 96, 'sparse_bf16': 128}",[],192,16,64
policy_001,1,,,artifacts/debug/031_mirror_sparse_bf16_additivity_debug/policies/controlled_sparse_bf16/policy_001_uniform_sparse_bf16.json,uniform_sparse_bf16,GenImage,VQDM,0.0854289435,192,96,96,0.97395833,0.94791667,1.00000000,0.97395833,1.00000000,1.00000000,bfloat16,bf16_for_unreplaced_layers,224,0,{'sparse_bf16': 224},[],192,16,64
policy_011,11,,,artifacts/debug/031_mirror_sparse_bf16_additivity_debug/policies/controlled_sparse_bf16/policy_011_random_count_78_seed_37.json,random_count_78_seed_37,GenImage,stable_diffusion_v_1_5,0.0538972449,192,96,96,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,bfloat16,bf16_for_unreplaced_layers,78,0,"{'dense_bf16': 146, 'sparse_bf16': 78}",[],192,16,64
policy_036,36,,,artifacts/debug/031_mirror_sparse_bf16_additivity_debug/policies/controlled_sparse_bf16/policy_036_type_o_proj.json,type_o_proj,GenImage,glide,0.0554144584,192,96,96,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,bfloat16,bf16_for_unreplaced_layers,32,0,"{'dense_bf16': 192, 'sparse_bf16': 32}",[],192,16,64
policy_016,16,,,artifacts/debug/031_mirror_sparse_bf16_additivity_debug/policies/controlled_sparse_bf16/policy_016_random_count_112_seed_37.json,random_count_112_seed_37,GenImage,Midjourney,0.1025789486,192,96,96,0.97395833,1.00000000,0.94791667,0.97395833,1.00000000,1.00000000,bfloat16,bf16_for_unreplaced_layers,112,0,"{'dense_bf16': 112, 'sparse_bf16': 112}",[],192,16,64
policy_026,26,,,artifacts/debug/031_mirror_sparse_bf16_additivity_debug/policies/controlled_sparse_bf16/policy_026_random_count_190_seed_37.json,random_count_190_seed_37,GenImage,Midjourney,0.0991007493,192,96,96,0.98437500,1.00000000,0.96875000,0.98437500,0.99837240,0.99848833,bfloat16,bf16_for_unreplaced_layers,190,0,"{'dense_bf16': 34, 'sparse_bf16': 190}",[],192,16,64
policy_011,11,,,artifacts/debug/031_mirror_sparse_bf16_additivity_debug/policies/controlled_sparse_bf16/policy_011_random_count_78_seed_37.json,random_count_78_seed_37,GenImage,ADM,0.0549785293,192,96,96,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,bfloat16,bf16_for_unreplaced_layers,78,0,"{'dense_bf16': 146, 'sparse_bf16': 78}",[],192,16,64
policy_001,1,,,artifacts/debug/031_mirror_sparse_bf16_additivity_debug/policies/controlled_sparse_bf16/policy_001_uniform_sparse_bf16.json,uniform_sparse_bf16,GenImage,BigGAN,0.1464367276,192,96,96,0.95312500,0.90625000,1.00000000,0.95312500,0.99728733,0.99722153,bfloat16,bf16_for_unreplaced_layers,224,0,{'sparse_bf16': 224},[],192,16,64
policy_016,16,,,artifacts/debug/031_mirror_sparse_bf16_additivity_debug/policies/controlled_sparse_bf16/policy_016_random_count_112_seed_37.json,random_count_112_seed_37,GenImage,stable_diffusion_v_1_4,0.0552884508,192,96,96,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,bfloat16,bf16_for_unreplaced_layers,112,0,"{'dense_bf16': 112, 'sparse_bf16': 112}",[],192,16,64
policy_036,36,,,artifacts/debug/031_mirror_sparse_bf16_additivity_debug/policies/controlled_sparse_bf16/policy_036_type_o_proj.json,type_o_proj,GenImage,wukong,0.0554981763,192,96,96,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,bfloat16,bf16_for_unreplaced_layers,32,0,"{'dense_bf16': 192, 'sparse_bf16': 32}",[],192,16,64
policy_011,11,,,artifacts/debug/031_mirror_sparse_bf16_additivity_debug/policies/controlled_sparse_bf16/policy_011_random_count_78_seed_37.json,random_count_78_seed_37,GenImage,glide,0.0514820147,192,96,96,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,bfloat16,bf16_for_unreplaced_layers,78,0,"{'dense_bf16': 146, 'sparse_bf16': 78}",[],192,16,64
policy_026,26,,,artifacts/debug/031_mirror_sparse_bf16_additivity_debug/policies/controlled_sparse_bf16/policy_026_random_count_190_seed_37.json,random_count_190_seed_37,GenImage,stable_diffusion_v_1_4,0.0744342500,192,96,96,0.98437500,0.96875000,1.00000000,0.98437500,1.00000000,1.00000000,bfloat16,bf16_for_unreplaced_layers,190,0,"{'dense_bf16': 34, 'sparse_bf16': 190}",[],192,16,64
policy_036,36,,,artifacts/debug/031_mirror_sparse_bf16_additivity_debug/policies/controlled_sparse_bf16/policy_036_type_o_proj.json,type_o_proj,GenImage,VQDM,0.0541715585,192,96,96,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,bfloat16,bf16_for_unreplaced_layers,32,0,"{'dense_bf16': 192, 'sparse_bf16': 32}",[],192,16,64
policy_016,16,,,artifacts/debug/031_mirror_sparse_bf16_additivity_debug/policies/controlled_sparse_bf16/policy_016_random_count_112_seed_37.json,random_count_112_seed_37,GenImage,stable_diffusion_v_1_5,0.0563097581,192,96,96,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,bfloat16,bf16_for_unreplaced_layers,112,0,"{'dense_bf16': 112, 'sparse_bf16': 112}",[],192,16,64
policy_011,11,,,artifacts/debug/031_mirror_sparse_bf16_additivity_debug/policies/controlled_sparse_bf16/policy_011_random_count_78_seed_37.json,random_count_78_seed_37,GenImage,wukong,0.0616854321,192,96,96,0.99479167,0.98958333,1.00000000,0.99479167,1.00000000,1.00000000,bfloat16,bf16_for_unreplaced_layers,78,0,"{'dense_bf16': 146, 'sparse_bf16': 78}",[],192,16,64
policy_036,36,,,artifacts/debug/031_mirror_sparse_bf16_additivity_debug/policies/controlled_sparse_bf16/policy_036_type_o_proj.json,type_o_proj,GenImage,BigGAN,0.1080405948,192,96,96,0.96875000,1.00000000,0.93750000,0.96875000,1.00000000,1.00000000,bfloat16,bf16_for_unreplaced_layers,32,0,"{'dense_bf16': 192, 'sparse_bf16': 32}",[],192,16,64
policy_026,26,,,artifacts/debug/031_mirror_sparse_bf16_additivity_debug/policies/controlled_sparse_bf16/policy_026_random_count_190_seed_37.json,random_count_190_seed_37,GenImage,stable_diffusion_v_1_5,0.0728178571,192,96,96,0.99479167,0.98958333,1.00000000,0.99479167,0.99989149,0.99989261,bfloat16,bf16_for_unreplaced_layers,190,0,"{'dense_bf16': 34, 'sparse_bf16': 190}",[],192,16,64
policy_011,11,,,artifacts/debug/031_mirror_sparse_bf16_additivity_debug/policies/controlled_sparse_bf16/policy_011_random_count_78_seed_37.json,random_count_78_seed_37,GenImage,VQDM,0.0518278756,192,96,96,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,bfloat16,bf16_for_unreplaced_layers,78,0,"{'dense_bf16': 146, 'sparse_bf16': 78}",[],192,16,64
